0.0	-9.926167264681794
0.001256888439123742	-9.878767215755776
0.002513776878247484	-9.8314207554305
0.003770665317371226	-9.784127823120834
0.005027553756494968	-9.736888358310148
0.00628444219561871	-9.689702300550216
0.007541330634742452	-9.64256958946118
0.008798219073866194	-9.595490164731398
0.010055107512989936	-9.548463966117463
0.011311995952113678	-9.50149093344405
0.01256888439123742	-9.454571006603869
0.013825772830361162	-9.407704125557597
0.015082661269484904	-9.360890230333766
0.016339549708608646	-9.314129261028738
0.017596438147732388	-9.267421157806567
0.01885332658685613	-9.220765860898977
0.020110215025979872	-9.17416331060528
0.021367103465103614	-9.12761344729224
0.022623991904227356	-9.081116211394075
0.023880880343351098	-9.03467154341232
0.02513776878247484	-8.988279383915803
0.02639465722159858	-8.94193967354052
0.027651545660722324	-8.895652352989591
0.028908434099846066	-8.849417363033194
0.030165322538969808	-8.803234644508422
0.03142221097809355	-8.757104138319304
0.03267909941721729	-8.71102578543665
0.033935987856341034	-8.664999526898026
0.035192876295464776	-8.619025303807632
0.03644976473458852	-8.573103057336276
0.03770665317371226	-8.527232728721287
0.038963541612836	-8.481414259266392
0.040220430051959744	-8.435647590341713
0.041477318491083486	-8.389932663383622
0.04273420693020723	-8.344269419894742
0.04399109536933097	-8.298657801443788
0.04524798380845471	-8.253097749665557
0.04650487224757845	-8.20758920626085
0.047761760686702195	-8.162132112996343
0.04901864912582594	-8.116726411704569
0.05027553756494968	-8.071372044283809
0.05153242600407342	-8.026068952698054
0.05278931444319716	-7.980817078976877
0.054046202882320905	-7.935616365215421
0.05530309132144465	-7.890466753574284
0.05655997976056839	-7.845368186279437
0.05781686819969213	-7.800320605622195
0.05907375663881587	-7.755323953959093
0.060330645077939615	-7.710378173711864
0.06158753351706336	-7.665483207367288
0.0628444219561871	-7.6206389974772195
0.06410131039531083	-7.575845486658447
0.06535819883443458	-7.531102617592598
0.06661508727355833	-7.486410333026165
0.06787197571268207	-7.441768575770306
0.0691288641518058	-7.397177288700887
0.07038575259092955	-7.352636414758305
0.0716426410300533	-7.308145896947516
0.07289952946917704	-7.2637056783378915
0.07415641790830077	-7.219315702063147
0.07541330634742452	-7.174975911321328
0.07667019478654827	-7.130686249374659
0.077927083225672	-7.08644665954954
0.07918397166479574	-7.0422570852364155
0.08044086010391949	-6.998117469889761
0.08169774854304324	-6.95402775702797
0.08295463698216697	-6.909987890233277
0.0842115254212907	-6.865997813151718
0.08546841386041445	-6.822057469493021
0.0867253022995382	-6.778166803030584
0.08798219073866194	-6.734325757601341
0.08923907917778567	-6.690534277105731
0.09049596761690942	-6.646792305507645
0.09175285605603317	-6.6030997868342745
0.0930097444951569	-6.559456665176143
0.09426663293428064	-6.515862884686942
0.09552352137340439	-6.472318389583519
0.09678040981252814	-6.428823124145801
0.09803729825165187	-6.385377032716683
0.09929418669077561	-6.341980059702004
0.10055107512989936	-6.29863214957044
0.10180796356902311	-6.255333246853462
